date,Stage,Tmin,Tavg,Tmax,Humidity_min,Humidity_Avg,Humidity_max,Rain,Solar R_Avg,wind_speed_Avg,ETo,Irri,WCTot,YieldPart
06/18/2012,4,12.9,19.4,26,31,60.7917,93,0,179.6396,2.1927,4.7,0,148.7,4.407
03/01/2013,1,3.8,8.7,13.5,37,55.4688,68,0,180.3552,13.9708,3.7,0,260.9,0
03/02/2013,1,3.9,8.5,13.2,41,57.4375,69,0,138.3115,8.6469,3,0,259.2,0
03/03/2013,1,6.9,8.6,10.3,60,72.5729,86,0.2,35.6073,6.0573,1.7,0,257.7,0
03/04/2013,1,8.3,9.7,11.1,65,80.3021,94,15.2,40.5729,13.4125,1.8,0,270.9,0
03/05/2013,2,9.5,11.5,13.5,81,92.3229,96,13,52.075,7.6521,1.4,0,276.8,0
03/06/2013,2,10.7,13.2,15.7,67,88.1458,96,9.8,115.1062,8.5417,2,0,274.1,0
03/07/2013,2,8,12.3,16.5,66,84.5521,95,14.2,121.3354,10.2104,2.3,0,277.2,0
03/08/2013,2,8.8,10.6,12.3,76,91.0104,95,9.4,41.8802,3.5573,1.4,0,274.4,0
03/09/2013,2,7,10.7,14.4,55,85.9062,96,16.2,116.0406,5.5229,2.2,0,279,0
03/10/2013,2,6.9,9.1,11.3,70,87.0104,95,11.8,90.2729,4.2896,1.5,0,276.6,0
03/11/2013,2,6.3,9.8,13.4,61,80.3333,94,2,128.0885,9.675,2.2,0,266.1,0
03/12/2013,2,3.3,8.4,13.5,45,75.875,94,0,145.7833,5.6844,2.5,0,261.9,0
03/13/2013,2,2.4,6.4,10.4,34,50.5833,70,0,199.4656,13.0687,3.3,0,259.6,0
03/14/2013,2,2,7.6,13.2,29,49.7917,75,0,211.2708,8.451,3.4,0,258,0
03/15/2013,2,3.5,8.8,14,33,54.7917,77,0,183.9719,3.6219,2.6,0,256.9,0
03/16/2013,2,5.9,9.1,12.2,64,80.6562,94,4.2,106.449,2.2333,1.7,0,259.3,0
03/17/2013,2,6.1,9.6,13.1,44,79.3958,96,13,66.5427,5.1719,2.3,0,269.7,0
03/18/2013,2,4,9.3,14.5,45,63.9792,84,0,179.475,7.3875,2.9,0,262.4,0
03/19/2013,2,1.4,5.2,8.9,68,85.8854,94,2.8,58.3479,2.95,1.6,0,262.4,0
03/20/2013,2,5.2,10.1,15,39,62.75,87,0,209.026,4.9927,2.8,0,259.3,0
03/21/2013,2,4.8,10.7,16.6,49,75.4583,95,0,173.2063,4.2927,2.7,0,257.3,0
03/22/2013,2,6.8,10.8,14.8,51,79.9792,95,8.8,136.5083,5.4667,2.5,0,263.4,0
03/23/2013,2,5.1,8.1,11.2,72,88.1042,94,6.8,83.6771,1.899,1.6,0,268.4,0
03/24/2013,2,5.3,9.7,14.1,53,79.4271,94,1.6,173.9,7.8896,2.6,0,264.1,0
03/25/2013,2,7.8,10.9,14.1,82,90.1354,95,9,77.5135,8.8167,1.7,0,270.2,0
03/26/2013,2,10.9,12.4,14,84,91.5,96,14.8,66.1219,6.0948,1.5,0,278.1,0
03/27/2013,2,10.4,13.3,16.1,60,85.2917,95,7,137.851,5.8292,2.4,0,271.1,0
03/28/2013,2,7,11.3,15.6,62,85.375,96,2.2,99.1937,4.9187,2.4,0,265.1,0
03/29/2013,2,10.9,14.3,17.6,75,87.7812,96,37,93.7115,11.6958,2.3,0,291.7,0
03/30/2013,2,8.2,13.2,18.2,39,66.3854,90,0,236.3469,6.876,3.6,0,263.6,0
03/31/2013,2,9.6,11.6,13.7,76,90.7708,96,41,30.501,4.0615,1.7,0,294.8,0
04/01/2013,2,7.1,11.1,15.1,50,71.5729,89,4,179.0073,8.6365,3,0,268.2,0
04/02/2013,2,6.3,11.3,16.4,44,74.2812,93,2.6,173.5615,3.2802,2.8,0,264.1,0
04/03/2013,2,7.9,10.5,13.1,66,85.4479,94,14.2,92.4208,4.4375,2,0,275.1,0
04/04/2013,3,6.4,10.5,14.6,61,83.3542,96,8.6,131.7063,2.2188,2.2,0,272.6,0
04/05/2013,3,3.7,8.1,12.4,37,62.5938,95,0,219.151,11.4833,3.2,0,262.5,0
04/06/2013,3,1.9,8.7,15.5,31,51.0833,78,0,252.9385,5.9177,3.6,0,257.2,0
04/07/2013,3,5,10.3,15.6,46,72.5312,93,0,154.801,4.2042,2.9,0,253.8,0
04/08/2013,3,7.4,11.1,14.8,51,67.7396,84,0,141.0375,6.6875,2.9,0,251,0.016
04/09/2013,3,8.2,11.8,15.5,61,81.2604,93,0.4,87.6427,6.2229,2.6,0,249,0.028
04/10/2013,3,7.8,12.2,16.6,76,87.8854,93,2,88.6844,4.526,2.4,0,248.4,0.035
04/11/2013,3,7,11.7,16.4,48,79.4583,93,4.4,154.1594,6.8646,3.2,0,249.3,0.044
04/12/2013,3,5.3,11.1,16.8,51,76.0104,95,0,165.3437,3.1823,2.9,0,246.1,0.055
04/13/2013,3,4.4,12.1,19.7,45,70.9479,95,0,261.6906,1.7177,3.2,0,242.6,0.068
04/14/2013,3,8.3,15.8,23.2,44,63.8125,90,0,254.1583,3.2458,3.9,0,238.3,0.083
04/15/2013,3,8.8,15.8,22.7,45,70.3438,92,0,246.9208,2.2646,3.6,0,234.9,0.102
04/16/2013,3,7.8,16,24.2,34,65.375,93,0,267.1896,1.2927,3.7,0,231.8,0.124
04/17/2013,3,10.7,18.6,26.6,29,59.5417,87,0,267.5771,2.0365,4.3,0,228.1,0.15
04/18/2013,3,8.9,16.9,25,30,57.0938,90,0,265.7865,4.3104,4.8,0,223.9,0.181
04/19/2013,3,9.3,14.7,20.1,30,48.2083,73,0,278.0125,19.5344,6.3,0,218.4,0.217
04/20/2013,3,6.6,13.8,20.9,27,44.8646,67,0,274.6062,9.1406,5.6,0,213.5,0.259
04/21/2013,3,9.7,16.9,24,23,40.6146,74,0,275.8594,4.1146,4.9,0,209.1,0.307
04/22/2013,3,9.7,15,20.4,27,44.4583,74,0,263.7146,10.9458,5.5,0,204.3,0.363
04/23/2013,3,9.7,15.5,21.4,32,50.1875,66,0,274.599,5.7521,4.7,0,200.1,0.426
04/24/2013,3,8.5,15.9,23.3,31,51.8333,79,0,276.4552,2.2729,4.1,0,196.5,0.496
04/25/2013,3,7.9,16.6,25.4,26,52.8333,91,0,270.8396,4.3833,5.2,0,192.5,0.567
04/26/2013,3,12.4,18.8,25.1,41,59.9896,78,0,236.4719,3.3021,4.4,0,189.2,0.641
04/27/2013,3,6.3,11.4,16.5,26,50.3125,81,0,283.6167,14.5708,5,0,185.9,0.716
04/28/2013,3,3.4,8.7,13.9,27,46.5,63,0,266.7771,15.251,4.8,0,182.8,0.792
04/29/2013,3,5.9,8.8,11.6,49,59.8333,72,0,118.3271,19.2333,3.5,0,180.6,0.872
04/30/2013,3,5.9,10.7,15.4,43,63.5729,80,0,173.5917,7.9292,3.6,0,178.5,0.952
05/01/2013,3,7.5,13.3,19,33,58.5521,83,0,227.8625,3.3896,3.8,0,176.4,1.034
05/02/2013,3,8,15.1,22.2,30,53.6667,78,0,253.1229,2.6625,4.2,0,174.2,1.115
05/03/2013,3,8.4,16,23.6,26,48.0833,74,0,276.9875,2.3427,4.4,0,172.2,1.196
05/04/2013,3,8.3,16.8,25.3,26,45.5521,71,0,271.9969,2.2833,4.7,0,170.2,1.277
05/05/2013,3,9.7,17.7,25.7,23,47.9167,77,0,247.574,2.3771,4.7,0,168.3,1.357
05/06/2013,3,10.1,15.9,21.6,25,60.3542,83,0,149.9729,1.5219,3.7,0,166.9,1.439
05/07/2013,3,11.5,17.3,23,36,60.8229,90,0,162.4188,1.6958,3.8,0,165.5,1.521
05/08/2013,3,12.9,18.2,23.5,41,61.125,84,0,164.7385,2.4396,4,0,164.1,1.602
05/09/2013,3,11.3,16.4,21.4,55,76.8646,89,0,143.3354,3.9521,3.7,0,163,1.682
05/10/2013,3,8.6,17.3,25.9,25,57.3854,94,0,302.5333,3.4115,5.2,0,161.5,1.76
05/11/2013,3,8.3,16.9,25.5,21,43.6875,76,0,301.6042,4.75,5.8,0,160.1,1.835
05/12/2013,3,13,20.2,27.4,19,37.125,55,0,300.474,6.0094,6.7,0,158.7,1.908
05/13/2013,3,12.6,20.6,28.7,14,32.6562,58,0,297.2875,4.299,6.4,0,157.5,1.98
05/14/2013,3,11.6,19.2,26.8,21,40.25,63,0,275.2333,5.9646,6.5,0,156.3,2.051
05/15/2013,3,9.8,14.6,19.3,31,61,90,3,241.1885,8.2,4.6,0,157.3,2.125
05/16/2013,4,6.3,10.8,15.3,41,65.8542,91,0.6,162.7375,7.1823,3.5,0,156.6,2.2
05/17/2013,4,6.4,10,13.6,53,76.2812,94,4.6,167.0125,5.6542,2.8,0,159.5,2.292
05/18/2013,4,5.7,10.5,15.3,44,63.1146,86,0.8,254.2656,9.2542,3.7,0,158.7,2.373
05/19/2013,4,4.2,10.2,16.1,35,67.6146,90,3.8,174.9031,2.8771,3.4,0,159.9,2.479
05/20/2013,4,2.6,10.8,18.9,34,63.3333,93,0,264.15,4.5833,4.3,0,158,2.56
05/21/2013,4,6.8,14.4,22,28,53.1042,84,0,230.5771,2.4542,4.4,0,156.1,2.637
05/22/2013,4,8.3,17.5,26.6,27,52.3854,87,0,284.4125,4.0667,5.7,0,154.5,2.709
05/23/2013,4,11.3,19.6,28,27,53.1042,86,0,295.2323,2.951,5.4,0,153.7,2.781
05/24/2013,4,12.6,20.1,27.7,26,44.6875,80,0,300.0615,5.5177,6.2,0,153,2.85
05/25/2013,4,10.6,19.5,28.4,19,38.3958,73,0,298.5021,3.2177,5.8,0,152.3,2.919
05/26/2013,4,8.3,16,23.6,27,56.4792,88,0,255.3927,3.7021,5,0,151.8,2.987
05/27/2013,4,5.3,13.1,20.8,30,55.8646,91,0,313.1479,5.1729,4.8,0,151.3,3.054
05/28/2013,4,9.4,14.3,19.2,29,51.6979,81,0,309.8406,10.3167,5.2,0,150.8,3.119
05/29/2013,4,5.8,11.6,17.3,47,66.9062,89,0.4,185.1875,7.4719,3.9,0,150.4,3.185
05/30/2013,4,4.3,13.7,23.1,26,52.2708,85,0,317.1115,5.6135,5.6,0,150,3.249
05/31/2013,4,11.4,18.3,25.2,17,38.6458,75,0,314.7219,8.8521,7,0,149.5,3.31
06/01/2013,4,11.7,18.4,25.2,21,38.1354,59,0,316.9062,11.1802,7.7,0,149,3.369
06/02/2013,4,13,19.7,26.4,22,37.1667,58,0,316.0833,10.5437,7.8,0,148.6,3.374
06/03/2013,4,12.4,20.8,29.1,16,38.7812,65,0,313.5177,7.5854,7.9,0,148.2,3.378
06/04/2013,4,15.1,22.6,30,19,32.625,60,0,272.2115,3.2208,6,0,147.9,3.382
06/05/2013,4,12.4,21,29.6,17,35.7604,66,0,307.6292,3.4719,6.2,0,147.6,3.386
06/06/2013,4,10.6,15.6,20.5,38,60.9167,88,0,238.699,5.6385,4.3,0,147.4,3.39
06/07/2013,4,9.9,14.1,18.4,39,71.3958,92,4.4,200.8375,5.4531,3.9,0,150.3,3.397
06/08/2013,4,6.7,12.8,19,50,75.7708,95,0.2,199.0042,4.5333,3.8,0,150,3.403
06/09/2013,4,11,16,21,50,69.4167,91,0,169.0865,5.5573,4.1,0,149.7,3.409
06/10/2013,4,9.1,15.6,22,48,73.0312,94,0,225.8521,3.8156,4.2,0,149.4,3.414
06/11/2013,4,10.6,18.8,26.9,42,64.4583,92,0,244.926,2.5667,5,0,149.1,3.418
06/12/2013,4,12.6,21.8,30.9,30,57.7812,91,0,307.276,2.6323,5.8,0,148.8,3.421
06/13/2013,4,12.2,22,31.9,19,50.25,86,0,309.3344,2.1292,5.9,0,148.5,3.425
06/14/2013,4,13,22.4,31.9,11,48.4583,89,0,316.1021,3.1146,6.5,0,148.2,3.427
06/15/2013,4,12,22.1,32.3,15,36.7292,66,0,317.3375,2.2531,6.2,0,147.9,3.429
06/16/2013,4,12.3,21.6,30.9,17,46.4688,77,0,301.0865,5.4802,7.4,0,147.7,3.431
06/17/2013,4,12.2,15.8,19.4,38,60.6354,89,0.2,271.7146,8.475,4.3,0,147.5,3.433
06/18/2013,4,10.5,16.2,21.9,37,64.8542,92,1.6,219.7448,5.649,4.7,0,147.5,3.434
03/01/2014,1,7.6,11,14.4,69,81.8958,94,1.4,31.5427,9.3875,1.9,0,263.4,0
03/02/2014,1,9.4,12,14.6,65,82.1771,91,0.6,68.0104,9.7031,2.1,0,261.8,0
03/03/2014,1,7.1,9.6,12,46,61.2083,73,0,170.5604,19.6792,3.4,0,259.5,0
03/04/2014,1,6.7,9.7,12.7,54,68.8646,88,0.2,98.3573,8.9771,2.3,0,257.5,0
03/05/2014,2,8.9,14.7,20.5,36,59.1667,88,0.2,189.6167,7.3583,3.8,0,254.5,0
03/06/2014,2,7,14.2,21.3,33,54.1875,80,0,190.8198,2.5875,2.9,0,253,0
03/07/2014,2,5.3,12.6,19.8,43,60.9479,85,0,189.6448,2.6875,2.7,0,252,0
03/08/2014,2,10.2,15.2,20.1,26,51.0833,76,0,194.1333,6.2844,4,0,250.7,0
03/09/2014,2,8.8,13.3,17.8,29,42.0833,52,0,157.5344,6.6729,4,0,249.7,0
03/10/2014,2,8,14.1,20.1,25,41.8958,60,0,202.0479,5.4844,4.1,0,248.9,0
03/11/2014,2,9.8,14.8,19.8,26,38.875,60,0,201.675,7.2979,4.5,0,248,0
03/12/2014,2,6.3,12.8,19.4,30,47.5833,72,0,193.9896,4.0573,3.4,0,247.5,0
03/13/2014,2,4.9,11.1,17.2,42,61.9375,87,0,188.801,1.7385,2.3,0,247.1,0
03/14/2014,2,5.9,12,18.1,34,58.4583,82,0,190.5687,2.1875,2.6,0,246.7,0
03/15/2014,2,6.2,13.8,21.3,23,49.2292,83,0,202.2583,4.8427,4,0,246.2,0
03/16/2014,2,8.9,15.8,22.6,18,32.2917,66,0,208.6719,6.5333,5,0,245.5,0
03/17/2014,2,5.3,14.2,23,21,51.6667,81,0,212.2229,1.9417,3.3,0,245,0
03/18/2014,2,0,11.1,22.2,1,55.0208,87,0,199.2958,2.9438,4,0,244.5,0
03/19/2014,2,0,11.3,22.6,1,52.2917,71,0,185.7177,7.4927,6.2,0,243.6,0
03/20/2014,2,8.1,14.2,20.3,53,72.4792,93,0,195.3448,2.8458,2.8,0,243.2,0
03/21/2014,2,7.3,12.3,17.3,59,85.4688,95,0.4,112.4656,4.2302,2.5,0,242.8,0
03/22/2014,2,5.3,9.7,14.1,42,62.4479,94,0.4,186.6729,9.1073,3,0,242.3,0
03/23/2014,2,0.4,8,15.6,37,62.4375,90,0,208.6417,1.6573,2.5,0,241.9,0
03/24/2014,2,3.6,9.3,15,49,74.3229,91,1.2,109.7417,5.7292,2.8,0,241.4,0
03/25/2014,2,5.3,10.2,15.1,47,61.1562,75,0,141.7323,15.6958,3.8,0,240.7,0
03/26/2014,2,4.1,9.4,14.7,35,52.7812,72,0,219.5969,12.5177,4,0,239.8,0
03/27/2014,2,1.3,6.6,11.8,48,75.3646,94,0.2,117.2854,2.2979,2.1,0,239.4,0
03/28/2014,2,5.3,7.3,9.3,75,88.0312,93,17.2,55.1385,4.65,1.5,0,254.9,0
03/29/2014,2,5.5,9.3,13,57,79.8958,93,0,133.0146,3.1927,2.1,0,252.6,0
03/30/2014,2,3.4,7.4,11.4,70,90.4688,95,17.4,56.101,2.9927,1.9,0,267.8,0
03/31/2014,2,8.9,11.2,13.5,77,90.8646,95,13.8,47.5771,6.4833,1.8,0,276.4,0
04/01/2014,2,9.1,10.1,11,89,92.1458,95,47.6,25.3542,7.4615,1.1,0,301.2,0
04/02/2014,2,6.4,10.2,14,69,86.3542,94,11.4,115.5385,3.1875,2.1,0,276.3,0
04/03/2014,2,4.4,9.7,15,45,76.4271,95,0,182.5906,5.9458,2.9,0,263.2,0
04/04/2014,3,6.1,9.4,12.7,74,86.6562,94,3.4,72.6969,5.0063,1.9,0,262.8,0
04/05/2014,3,10.6,15.8,20.9,55,80.8229,95,1.8,212.1531,6.1354,3.4,0,260.7,0
04/06/2014,3,7.6,13.9,20.2,56,81.1667,96,0,195.1875,1.5823,2.9,0,258.1,0
04/07/2014,3,9.7,16.5,23.4,42,70.5104,94,0,225.1052,2.3292,3.6,0,255.2,0.016
04/08/2014,3,8.8,16.9,25,26,56.4062,83,0,251.6135,2.9521,4.3,0,251.9,0.021
04/09/2014,3,11.8,18.1,24.4,40,61.6875,85,0,151.8021,2.5531,3.8,0,249.1,0.026
04/10/2014,3,12.1,18.3,24.5,30,60.1875,84,0,249.0625,3.5313,4.2,0,246,0.033
04/11/2014,3,9.4,16.9,24.3,37,66.9167,90,0,252.5875,2.2687,3.9,0,243,0.041
04/12/2014,3,12.5,18.2,23.9,37,56.1979,90,0,206.3896,8.1292,4.9,0,239.2,0.052
04/13/2014,3,9.5,17.2,24.9,30,58.6146,88,0,246.3958,2.8719,4.3,0,235.8,0.064
04/14/2014,3,12.8,18.2,23.6,42,61.6354,84,0,172.1094,1.85,3.5,0,232.9,0.079
04/15/2014,3,13.3,18.9,24.5,37,61.8229,88,0,253.1615,2.5771,3.8,0,229.8,0.097
04/16/2014,3,10.5,17.4,24.3,42,71.25,94,0,237.9365,1.4979,3.6,0,226.8,0.118
04/17/2014,3,11.2,19.6,28,28,57.1146,90,0,258.3552,1.9563,4.5,0,222.9,0.143
04/18/2014,3,11.4,19.1,26.8,32,60.9792,94,0,243.4708,2.5427,4.4,0,219.2,0.173
04/19/2014,3,9.3,13,16.7,61,82.7604,96,0,57.2323,2.874,2.6,0,216.9,0.208
04/20/2014,3,4.7,10.8,16.8,49,72.8854,94,0,149.3385,1.9333,2.9,0,214.4,0.248
04/21/2014,3,9.7,14.7,19.7,37,68.2292,94,0.2,215.2573,4.6521,3.7,0,211.1,0.295
04/22/2014,3,6.3,12.6,18.9,43,67.4792,89,0,193.176,4.8604,3.7,0,207.9,0.35
04/23/2014,3,8.2,13.1,18,45,79.0104,95,7,151.549,2.5604,3.1,0,211.5,0.412
04/24/2014,3,6.3,11.4,16.5,50,71.7292,93,1.8,217.276,6.5292,3.3,0,209.7,0.481
04/25/2014,3,3.5,10.7,17.9,44,62.4167,89,0,205.8344,6.6323,3.9,0,205.4,0.554
04/26/2014,3,8.9,13.7,18.5,25,75.8333,93,0.2,152.3104,7.9125,4.4,0,201.4,0.632
04/27/2014,3,4.4,13.6,22.8,30,58.7708,91,0,271.2719,3.149,4.5,0,197.4,0.714
04/28/2014,3,7.1,16.1,25.1,29,64.3229,94,0,276.3906,1.8208,4.3,0,193.8,0.798
04/29/2014,3,7.1,16.1,25.1,33,63.8854,93,0,273.5094,3.5458,4.8,0,190.1,0.884
04/30/2014,3,9.2,16.5,23.9,37,63.8438,91,0,249.451,4.9292,4.8,0,186.7,0.97
05/01/2014,3,11.3,19.3,27.2,25,55.7604,88,0,285.4271,5.9719,6,0,183,1.055
05/02/2014,3,15.6,21.1,26.6,24,38.7188,53,0,282.1167,11.0333,7.7,0,179.1,1.137
05/03/2014,3,13,18.9,24.7,21,35.4896,49,0,291.0969,10.9563,7.5,0,175.6,1.219
05/04/2014,3,11.3,19.8,28.3,25,37.25,59,0,285.6854,3.9146,5.8,0,172.9,1.302
05/05/2014,3,11.2,20.1,29,23,47.6771,81,0,260.8875,2.4187,5.2,0,170.7,1.386
05/06/2014,3,8.9,18.3,27.7,16,47.5,83,0,269.7969,2.6125,5.3,0,168.6,1.469
05/07/2014,3,9.6,18.1,26.7,28,56.7708,85,0,235.101,4.1854,5.5,0,166.6,1.551
05/08/2014,3,11.5,19.9,28.3,24,58.9583,93,0,285.9083,3.776,5.6,0,164.7,1.632
05/09/2014,3,16.8,24,31.1,23,47.6146,78,0,282.4208,5.6063,6.7,0,162.8,1.71
05/10/2014,3,14.7,22.9,31.1,24,53.4479,87,0,283.575,3.6396,6,0,161.2,1.787
05/11/2014,3,10.9,19.5,28.1,21,53.3229,87,0,290.7552,3.0302,5.4,0,159.9,1.864
05/12/2014,3,12,20.3,28.6,20,43.1354,81,0,296.6115,4.9885,6.3,0,158.5,1.938
05/13/2014,3,12,18.8,25.6,21,38.3333,63,0,303.0021,14.7219,8.3,0,157,2.008
05/14/2014,3,12.1,19.6,27,24,33.6667,46,0,294.2083,9.7885,7.9,0,155.7,2.077
05/15/2014,3,15.9,22.3,28.6,20,30.75,40,0,290.8958,6.9823,7.5,0,154.6,2.145
05/16/2014,4,15.2,22,28.8,15,31.0208,47,0,277.024,10.976,9.1,0,153.5,2.209
05/17/2014,4,12.3,20.2,28.1,15,24.7188,38,0,306.6052,10.7896,9.1,0,152.5,2.272
05/18/2014,4,13.7,20.8,27.8,18,31.0417,48,0,299.0385,4.9115,6.5,0,151.8,2.335
05/19/2014,4,7,12.9,18.8,39,66.2396,86,2,195.8063,5.849,4.2,0,152.2,2.401
05/20/2014,4,4.7,9.7,14.6,53,85.5833,96,15.2,126.8083,3.7698,3,0,164.4,2.54
05/21/2014,4,8.3,9.9,11.4,71,85.0729,96,22.2,127.0562,8.5656,1.9,0,183.8,2.684
05/22/2014,4,8.6,12.8,16.9,45,76.7292,93,2.6,201.4958,7.2219,3.6,0,182.7,2.833
05/23/2014,4,8.1,13.4,18.7,31,63.2812,89,0,229.2469,4.3531,4,0,178.5,2.987
05/24/2014,4,6.3,13.5,20.7,32,60.2708,93,0,277.7042,4.7083,4.5,0,173.8,3.14
05/25/2014,4,5,12.1,19.2,30,60.6458,93,0,304.2313,5.2125,4.4,0,171.6,3.258
05/26/2014,4,6.3,14.7,23.1,23,53.4688,83,0,289.1406,3.3385,5,0,169.4,3.373
05/27/2014,4,6.6,14.9,23.2,27,60.2083,93,0,241.3125,4.9323,5.2,0,167.4,3.484
05/28/2014,4,10,15.2,20.4,45,64.5625,86,0,306.8948,7.7417,4.4,0,165.8,3.595
05/29/2014,4,7.8,15.4,23,47,67.7708,90,0,223.3792,5.3042,4.7,0,164.3,3.704
05/30/2014,4,9.1,16.8,24.4,33,60.7396,90,0,294.8333,4.7865,5.2,0,162.8,3.809
05/31/2014,4,13.4,18.1,22.9,25,45.1458,67,0,299.0219,10.8594,6.5,0,161.2,3.909
06/01/2014,4,12.5,19.3,26,26,45.9167,66,0,310.8583,8.726,6.9,0,159.7,4.005
06/02/2014,4,12.9,20.8,28.7,21,46.1562,76,0,295.924,3.3979,5.8,0,158.5,4.027
06/03/2014,4,11.1,19.6,28.2,19,48.0625,85,0,304.8594,3.2198,5.8,0,157.4,4.046
06/04/2014,4,9.7,17.4,25.2,25,56.125,88,0,310.3813,3.0521,5.1,0,156.5,4.065
06/05/2014,4,6.1,15.8,25.4,30,58.4167,91,0,291.8375,2.3708,5,0,155.7,4.082
06/06/2014,4,11.6,16.3,21,46,75.6979,96,17.8,139.3156,6.0156,4.1,0,169.4,4.165
06/07/2014,4,11.1,16.6,22.2,31,66.8333,96,0,283.4969,4.5979,4.6,0,164.9,4.246
06/08/2014,4,8.5,15.4,22.4,44,67.7396,93,0,277.6656,3.2312,4.3,0,160.7,4.327
06/09/2014,4,9.5,16.1,22.8,36,66.7292,94,0,238.2896,3.225,4.5,0,158.4,4.356
06/10/2014,4,9.7,17.8,25.8,26,58.5,91,0,241.3594,3.8833,5.4,0,156.2,4.373
06/11/2014,4,15.4,23.4,31.4,20,37.3438,69,0,310.074,3.7146,6.5,0,154.2,4.386
06/12/2014,4,19.8,26.7,33.6,21,41.0729,66,0,293.376,3.449,6.5,0,153.4,4.397
06/13/2014,4,21,28,35,21,36.1667,58,0,305.0896,4.3,7.3,0,152.7,4.407
06/14/2014,4,21.1,27.8,34.5,19,34.7812,57,0,298.4438,5.325,7.8,0,152,4.416
06/15/2014,4,16.9,23.4,30,19,31.9792,49,0,313.726,12.0167,9.7,0,151.2,4.423
06/16/2014,4,15.6,22.4,29.3,14,30.7708,52,0,317.7708,9.8552,9,0,150.6,4.43
06/17/2014,4,16.2,23.3,30.3,18,31.9062,48,0,315.9729,5.9917,7.6,0,150.1,4.436
06/18/2014,4,12.1,20.6,29,35,55.0938,84,0,269.4958,3.076,5.6,0,149.7,4.442
03/01/2015,1,7.3,13.7,20,49,71.375,89,0,160.7375,5.0906,2.9,0,261.4,0
03/02/2015,1,6.9,13.4,19.9,44,77.0833,96,0,149.9719,1.5719,2.2,0,260,0
03/03/2015,1,6.2,12.7,19.1,48,76.4896,96,0,144.9323,2.875,2.4,0,258.8,0
03/04/2015,1,7.8,13.2,18.6,26,52.1042,85,0,188.6813,13.5781,4.8,0,256.9,0
03/05/2015,2,6,11.4,16.9,26,35.7708,46,0,190.8177,18.0948,5.8,0,255.1,0
03/06/2015,2,3.7,11.8,20,17,33.3438,56,0,194.3885,4.3521,3.9,0,254.1,0
03/07/2015,2,5.5,13.9,22.4,16,30.1771,54,0,195.0969,2.801,3.5,0,253.3,0
03/08/2015,2,9,16.4,23.7,14,27.5625,47,0,196.6208,7.0708,5.6,0,252.3,0
03/09/2015,2,6.8,16,25.2,13,28.3958,58,0,199.6781,2.4656,3.7,0,251.7,0
03/10/2015,2,7.5,15.8,24.1,22,41.875,66,0,197.1396,1.9583,3.2,0,251.1,0
03/11/2015,2,4,13.6,23.2,26,54.6354,88,0,200.7094,1.2094,2.8,0,250.7,0
03/12/2015,2,3.7,12.2,20.6,23,62.2917,94,0,187.7146,2.6125,3.1,0,250.3,0
03/13/2015,2,7.9,13.1,18.4,26,49.3646,75,0,199.5844,13.9729,5.1,0,249.6,0
03/14/2015,2,7.1,11.9,16.8,17,34.2812,56,0,211.4208,11.8854,5.3,0,248.9,0
03/15/2015,2,4.2,10.7,17.1,28,43.0312,64,0,206.6729,5.7521,3.7,0,248.4,0
03/16/2015,2,1.9,8.9,16,29,48.5833,76,0,205.8688,3.2094,2.9,0,248,0
03/17/2015,2,4.6,7,9.4,60,83.7396,93,7,52.4365,4.9052,1.7,0,253.1,0
03/18/2015,2,6.4,8,9.5,74,84.9896,95,6.4,54.0812,4.2187,1.3,0,258.1,0
03/19/2015,2,6.6,11.9,17.2,41,63.4062,80,0,177.8573,8.9531,3.7,0,254,0
03/20/2015,2,9.9,14,18.1,39,62.1562,90,1.6,125.3094,9.5604,3.7,0,252.6,0
03/21/2015,2,7.1,11.8,16.4,50,68.4271,90,0.2,145.5406,12.601,3.3,0,251.1,0
03/22/2015,2,8.3,10.8,13.3,58,67.2188,79,0.2,77.3885,13.6635,2.8,0,250.1,0
03/23/2015,2,4.8,10.3,15.8,36,62.7604,88,1.8,169.7406,9.9323,3.7,0,249.2,0
03/24/2015,2,5.6,11.1,16.5,41,61.8646,82,0.6,160.124,19.0896,4.3,0,248,0
03/25/2015,2,3.8,9.1,14.3,28,48.0208,68,0,229.026,11.625,4.2,0,246.7,0
03/26/2015,2,3.5,9.8,16.2,50,68.6562,84,0,145.2833,4.8292,2.9,0,245.9,0
03/27/2015,2,5.4,14.7,24,36,65.1562,95,0,229.8667,2.85,3.8,0,244.7,0
03/28/2015,2,7.6,17.3,27,16,50.1979,89,0,233.2104,2.5656,4.4,0,243.4,0
03/29/2015,2,6.7,15.9,25.1,20,46.8854,76,0,205.0438,2.3406,4,0,242.2,0
03/30/2015,2,7,17.2,27.4,21,49.7188,81,0,236.9052,2.0042,4.2,0,240.9,0
03/31/2015,2,11.5,19.1,26.8,12,24.6771,44,0,239.5521,8.6656,7.5,0,238.3,0
04/01/2015,2,14.3,19.9,25.5,20,31.2812,44,0,244.8604,13.8906,8.3,0,235.4,0
04/02/2015,2,11.8,18.6,25.3,13,25.2083,48,0,226.5333,4.8906,5.5,0,233.4,0
04/03/2015,2,11.1,18.2,25.3,20,37.4792,61,0,164.4938,1.3448,3.5,0,232,0
04/04/2015,3,12.6,19,25.4,16,30.5208,49,0,243.7927,6.3198,6,0,229.3,0
